,Denoised_y_Image,Final_Denoised_y_Image,Maxflow,y_Image
0,"[[0], [0]]","[[1], [0]]",1.29098418132,"[[1], [-1]]"
1,"[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",2.58196836263,"[[1, 1], [-1, -1], [0, 1]]"
2,"[[0, 0, 0], [0, 0, 0]]","[[1, 1, 1], [0, 0, 0]]",4.07362323941,"[[1, 1, 0], [-1, -1, -1], [0, 1, 2]]"
3,"[[0, 0, 0, 0], [0, 0, 0, 0]]","[[1, 1, 1, 1], [0, 0, 0, 0]]",5.36460742072,"[[1, 1, 0, 1], [-1, -1, -1, -1], [0, 1, 2, 3]]"
